,superkingdom,phylum,class,order,family,genus,species,tax_id,barcode01,barcode02,barcode03,barcode04,barcode05,barcode06,barcode07,barcode08,barcode09,barcode10,barcode11,barcode12,barcode13,barcode14,barcode15,barcode16,barcode17,barcode18,barcode19,barcode20,barcode21,barcode22,barcode23,barcode24,barcode25,barcode26,barcode27,barcode28,barcode29,barcode30,barcode31,barcode32,barcode33,barcode34,barcode35,barcode36,barcode37,barcode38,barcode39,barcode40,barcode41,barcode42,barcode43,barcode44,barcode45,barcode46,barcode47,barcode48,barcode49,barcode50,barcode51,barcode52,barcode53,barcode54,barcode55,barcode56,barcode57,barcode58,barcode59,barcode60,barcode61,barcode62,barcode63,barcode64,barcode65,barcode66,barcode67,barcode68,barcode69,barcode70,barcode71,barcode72,barcode73,barcode74,barcode75,barcode76,barcode77,barcode78,barcode79,barcode80,barcode93,barcode95,barcode96
21,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter sp. NIBRBAC000502772,2590775,0.0037445435161408,0.0053643783929502,0.0054470591532763,0.0046884205582287,0.0043146065467731,0.0042546478766144,0.0067134988999263,0.0046757519354993,0.004301923311564,0.003304157901346,0.007536115354488,0.0055513196246861,0.003866051736424,0.0041727204340455,0.0050745625350201,0.0049537747573876,0.0046122080722814,0.0038039192404677,0.0030053041952799,0.0040139488477927,0.0038702072338403,0.0038847153464432,0.004885598011681,0.0050203413897765,0.0082829145440831,0.0065309408072001,0.0044720451147105,0.0054063120935471,0.0046399861732912,0.0040539351030017,0.0072964188560198,,0.0061517979430647,0.003072821839557,0.0059303959538699,0.0026928541101006,0.0054804749295901,0.0045193359408199,0.0052653353098127,0.0057363003487448,0.0034296350134902,0.0019926647626744,0.0022567171073203,0.0047259404770738,0.0060218544878134,0.0041778043691606,0.0038431971208685,0.0034519204366511,0.0085781423894705,0.0026375621120631,0.0054697386466531,0.0072652642008529,0.0050744215811304,0.0036114977647219,0.0038088552032455,0.0034827592697598,0.0059890096360384,0.0054293239481305,0.0039225326040833,0.0033258102325689,0.0069690625047701,0.0037449996819245,0.0044464440939501,0.0060651302522787,0.0034993180958002,0.0049577456572933,0.0027405218718344,0.0066938892802497,0.0030496658614116,0.003104659071937,0.0034137739632758,0.003733078653219,0.0037422830501082,0.0037165677594539,0.0097188166669962,0.0050537816125646,0.003299398824119,0.0045974634146113,0.0170358541499415,0.0034542695229302,,,
22,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. YN,2020486,0.0031562130909926,0.0028784759748889,,0.001031626610889,0.0014930813603551,0.0015041603084369,0.001666716275016,0.0058298891745635,0.0015754833651196,0.003644370248258,0.0029691087955417,,,0.0029386887961644,,0.0018194303683028,0.0023890945276123,0.0014158422752567,0.0020958803459169,0.001506636000909,,,0.001130927404567,,0.0048543091501118,0.0051827787917352,0.0037321428904239,0.0051316502294739,0.0018180915910471,0.0013211040964305,0.0033288669320305,,0.0035034251153668,0.0028167427944021,0.0029244012151058,0.0019468753570124,0.0098725369925673,0.0043911429477256,,0.0096795849438068,0.0033171844141594,0.0034527579659018,0.002552673014409,0.0026430101204037,0.0035626602512801,0.0021557204067105,0.0013324226752209,0.0018330049645246,,0.0022960733943381,0.0018080871105534,0.0093482107238715,0.0023237186264023,0.0024001947963143,0.0035945511563048,0.0012134250487896,,0.0025944383973923,0.0054089976591428,,0.0075522907005558,,0.0017805788297239,0.0041022883690682,0.0021340118800641,,0.0023405371558027,0.0059970022903512,0.0011630693193617,0.0014650310462101,0.0013957328890737,0.00142152742438,0.0022276782226363,0.001394019181274,0.00828729349889,0.0019964027685864,0.0023775049592277,0.001502372230096,,0.0014115163813214,,,
23,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. PGP41,2079227,0.0074482492227123,0.0067244847153517,0.0045589758755586,0.0018021191536606,0.0012973683993653,0.0018090538401047,0.0020393411165036,0.0053225258611309,0.001976421258957,0.0033935205810971,0.0033306933722412,,0.0024422170755251,,0.0021017181015311,0.0023430742840092,0.0025716913520718,0.0022351956715556,0.0019936968101174,0.0046919536610568,0.0033153558888177,0.0012498242272621,0.0021511095006549,0.0018458580171431,0.0070880827947976,0.0064481764391616,0.0057219306285561,0.0064598315309498,0.0021240098916263,0.0022704047616354,0.0136385494595495,,0.0053418473373823,0.0053186093564519,0.0031805277203789,0.0035910731251257,0.0079673251254008,0.0051137786423608,0.0027987731857322,0.0088288323144124,0.0054319639445781,0.0059492960611508,0.002078821848661,0.0046960220358325,0.0049060608657607,0.0036169978371514,0.0018404894599842,0.0016713124358101,,0.0019187756286838,0.0020396417972766,0.012923932105247,0.0015351962365035,0.0022294548718604,0.0046018553057221,0.0026246124440144,0.0061272574038398,0.004004615959066,0.0037327699657043,0.0007886804083877,0.012052237303941,0.0035914531038064,0.001918577988187,0.0031374504371657,0.0010851966703151,0.0061771367555217,0.0020957068731142,0.0082000421292594,0.0012659404831885,0.0016833823654517,0.0015524288801005,0.0007578157631275,0.0026861320703036,0.0018332555751014,0.0163857713168519,0.001368923138594,0.0020569641335999,0.0018844609891831,0.0157359805792564,0.0014922755194355,,,
24,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. U41,1849032,0.0026406527375441,0.0022881365248175,,0.001669462488326,0.0017970512289716,0.0014900506775295,0.002395956904416,0.0021743364889631,0.0013025414957781,0.0017338353472399,0.0032797340872502,,0.0019649499512053,,0.0023402508090938,0.0015107968261651,,0.0024975921263351,0.0037432786921322,0.0012125901890683,,0.0013337715579839,0.0020321304397152,,0.001633787977168,0.00240856965739,0.0027295886415658,0.001292562387736,0.0012871166144306,0.001776024164078,0.0015301905371197,0.0014645648395576,0.0025485706840777,,0.0028676831082081,0.0013234161191922,,,0.0023487527274117,0.0030131109490931,,,0.0012070342289967,0.0016891513256818,0.0011927591165245,0.0014175985397327,0.0017903107289949,0.0014564671585862,,0.0017129419390735,0.0025705490406113,0.0023117132497193,0.0020079332308751,0.0025703163279178,0.0013943514466074,0.0024185203897486,,0.0011818430074167,0.0013500250903753,0.0008521437546203,0.0038815553374357,0.0023458050255386,0.001414595771256,0.0026191502191037,0.0019846740835239,,0.0022173976669834,0.0022921937089201,0.0008585867727517,0.0011727859591673,0.0013449660666837,0.0017303226349175,0.0017130589958234,0.0015093136187697,0.0021545990630713,0.0018513775855496,0.002282941004955,0.0012952250954639,,0.0018307855420022,,,
25,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter sp. NIBRBAC000502771,2590774,0.0034046091711302,0.002821044176166,0.0067469994886045,0.002561303843698,0.0022741589071692,0.0016449208961967,0.002595413044539,0.0047930784543482,0.0019928516445603,0.0022084819541386,0.0034555979436378,0.002287403550732,0.0019023726450616,0.0040665370299261,0.0026691822281383,0.003470798020035,0.0016710221855395,0.0018937371420313,0.0022116283665604,0.0027200101203564,0.00368035514033,0.0017750869427192,0.0017330270893674,0.0038408149795103,0.0043388979536199,0.0045633138061378,0.0035384069498136,0.004653245022709,0.0027997671270636,0.0020843139732613,0.0061636895990684,0.0023128839724505,0.004675999575278,0.0032609781422512,0.0031007957058322,0.0022122335855551,0.0044267159905849,0.0035143583503409,0.0025756696279922,0.0047239047633298,0.0036761207513941,0.0035100181697208,0.0019964353629479,0.0033919471199082,0.0034939905031854,0.0035783885848216,0.0015982912446403,0.0013268376492306,,0.0017831625992035,0.0037578835208441,0.0047035970308012,0.0015596762008417,0.00250094261521,0.0023415415107149,0.0018339809739988,0.0053861782730868,0.0024475697546638,0.0025831758662317,0.0012176325090878,0.0032089136991181,,0.0018939834035348,0.0027880394253391,0.0022075945189152,0.0045248576520562,0.0019354150758229,0.0046652743468261,0.0018271182594162,,0.0009446520910053,0.0014124644311824,0.0018222682443366,0.0016912202694116,0.0082204606530761,0.002194529521827,,0.0022981562410227,,0.0018296908148564,,0.001392001900862,
26,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter sp. Rue61a,1118963,0.0015715592753679,0.0012211671163014,,0.000663619295572,,0.0003578541773632,,0.0024584762494642,,0.0023191204214786,,,,,,,0.0024176040123244,,,0.001374828157865,,,,,0.001714413021087,0.0024880937635663,,0.0043501851844879,,0.0006228193378339,0.0014927028090089,,0.0017698013200944,,0.001047181696764,0.0010447876512776,0.008079655833966,,,0.0060343211206685,,,,0.002042584413642,0.0023265168613384,0.0013372478460415,,,,,,0.0076551193194352,,,0.0016014158695679,0.0008973384643782,,0.0010298925652846,0.0024331709277623,,0.0036029654124219,,,0.0020717126759514,,,,0.0041557971777644,,,,,,,0.0063945549389841,,,,,,,0.0018145505805029,
27,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Pseudarthrobacter,Pseudarthrobacter phenanthrenivorans,361575,0.0015329118927265,0.0017271761836333,,0.0004887546145358,,0.0004714243260524,,0.0013337524878843,,,,,,,,0.0008270360890586,,,0.0008844557002939,0.0013082241470087,,,0.0005898516631068,,0.0012743063749076,0.0019855179244265,0.0017935448596274,0.001783032737173,,,0.0026387939427625,,0.0009493631536569,0.0020672700725397,0.0010526751678826,0.0004934559506469,,0.0016591761043663,,0.00329115243941,0.0028413805852662,0.0014853343612102,,0.0017816084820703,0.001797789271887,0.001678809711734,,,,,,0.0028575120657643,,,0.0011622531002287,,,0.001521294550664,0.0012702100783244,,0.0026836192144172,,0.0007560843071367,,0.0005509236796631,,,0.00161911089983,0.0003962685608697,,,,,,0.0029156938821905,,,,,0.0006472678425776,,,
28,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter alpinus,656366,0.0025930615171503,0.0025732939127971,,0.001577094710593,0.0024356156787129,0.0018684278972149,0.0029749899199766,0.0016427544928122,0.0018051904119934,0.0018371047601449,0.0032624900465083,0.0021081144055073,0.0014621168214427,,,0.001713425642899,0.0021210507577084,0.0017052785584471,0.0022688857118418,0.0019722224656186,,0.0014435688469395,0.0013634311963652,,0.0030405484489994,0.0024565760591571,0.002977747016419,0.0024197900542337,0.0021786412234973,0.0021373194091809,0.0030155834054918,,0.0025321298670491,0.0018438441867144,0.0022206947769292,0.0015672858810654,,0.0028859557710955,0.0020027715714894,0.0027461614994994,0.0023806722168217,0.0019757589686033,0.0019437013797601,0.0028013487070614,0.0017723960566441,,0.0016005436200416,0.0009223417829513,,0.0018497231278301,0.0038574459075758,0.0034072699724312,0.0016084807001105,,0.0013631813462796,0.0017858723567726,,0.0013583919670914,0.0012066425406525,0.001583971496416,0.0037044257906384,0.0028014944381275,0.0010691637237488,0.0029219508737634,0.0018659703312287,,0.0019012337126399,0.0018777983870671,0.0011643082555037,0.000835340674267,0.0016575735616058,0.0015853713364195,0.0017125435640778,0.001789231826417,,0.0021561525059889,0.0020568451883379,0.0022019915388565,,0.0012079481599994,,,
29,Bacteria,Actinobacteria,Actinobacteria,Micrococcales,Micrococcaceae,Arthrobacter,Arthrobacter crystallopoietes,37928,0.0015698406590759,0.0018920614055809,,0.0006183903451259,,0.0008089572151565,0.0011202560997957,0.0019960072887666,,,,,,,0.0014426457491219,0.0009488763636987,,0.0011149484775363,0.0013335383565913,0.0013522561204099,,,0.0007119854168905,,0.0017968471270154,0.0026216985190712,,0.0018666456365022,,0.000935640626498,0.0022884007078905,,0.002155266064993,0.0017765758681303,0.0015252629986504,0.0011926284851939,0.0033401374838083,,,0.0025590002155192,,0.0014930928221564,0.0013095716702404,0.0014846757859832,,0.0018618611440506,,,,0.001412119343544,0.00176305616778,0.0036279489204198,0.0012747494384146,,0.0014308447405831,,,0.0010868748812701,0.0018508901035384,,0.0044269368344099,,0.0009613343087221,,0.000744781537591,,0.0010395912951935,0.0023620208250508,0.0007997234853472,,,,0.0015261826657475,0.0007609615841103,0.0058160418361681,,,,,,,0.0010185038135928,
30,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Acidimicrobiaceae,Aciditerrimonas,Aciditerrimonas ferrireducens,667306,0.0116792574837156,0.0074059218507095,0.0171589167878615,0.0129258708973976,0.0108467273859731,0.0121692612996388,0.0137714024688585,0.0083856090236867,0.0192124287225925,0.0113071280422138,0.0146945090374505,0.0137896370624803,0.0121394456166688,0.010717963943744,0.0106965849181783,0.0116722851840343,0.0102502692266824,0.0120331108118067,0.0134541638378177,0.0060699164958459,0.0117449064439599,0.0117038939193243,0.0142160867755598,0.0171953448008374,0.0098864895327851,0.0105048336145468,0.0107051854253425,0.0071472703670417,0.014151104947003,0.0146041360505038,0.0076490998896501,0.0043023917624246,0.0077797339503646,0.0063889187750701,0.016930835996199,0.0067262339741544,0.0103739908880394,0.0092713857810816,0.0124760506268278,0.0056719363390601,0.0137723151508085,0.0039214606111284,0.008278574411626,0.0093534306954969,0.0071679192172461,0.0116717739696253,0.0131514510091259,0.0121651230374417,0.0153891968294137,0.0112693298885339,0.0117965048400436,0.005690768742868,0.010126885445372,0.0131744688075364,0.0073161162952402,0.0163996367197298,0.0117062219091364,0.010336729188842,0.0073522083502552,0.0076932986074474,0.0126475500019877,0.0145055684633654,0.0156909942063734,0.0153851774559192,0.0119340158735743,0.009127518559694,0.0108345616147163,0.0095240022951626,0.0086557681103985,0.0113300425515289,0.0071749886573875,0.0114745638857456,0.0109562095785562,0.0138014580357295,0.0086396478847581,0.017577721815386,0.0101449545003439,0.0104075288609502,0.020985401459854,0.0120742002010733,,0.0045622506263755,
31,Bacteria,Actinobacteria,Acidimicrobiia,Acidimicrobiales,Iamiaceae,Aquihabitans,Aquihabitans daechungensis,1052257,0.0021515416664228,0.0016738778150982,,0.0025342597843764,0.0016728897998265,0.0018090421044725,0.002727452744994,0.001647859166763,0.0028320323700468,0.0019135085159136,0.0026159180743308,0.0024076772990742,0.0021261773015714,,0.0016184460847389,0.0015517690357359,0.003156129653622,0.0028721151025978,0.0018074670686229,0.0012260075657049,0.0036931927723401,0.0020007290332895,0.0025225513290489,0.0039748050680735,,0.0019363119136536,,0.001439856476788,0.0017729344837453,0.0023074423837645,0.0010084909563016,,0.0017245826686851,0.0023249529133478,0.0026065005632359,0.001479101288098,0.0033505426822002,0.0018758127436153,,0.001270810957467,0.0027289023694523,,0.001650515966945,0.0013159026796273,0.0018264537864869,0.0021609358008751,0.0025361509957007,0.0021960260890592,,0.0020915029849274,0.0017138020215889,0.0013962872247899,,0.0028290609792081,0.0013167532409956,0.0025673697832788,0.0036882604516792,0.0015069126513853,0.001372879777243,0.0018676421477797,,0.0029047759500959,0.0028889120655548,0.0036312966101075,0.0013005709221185,,0.0022020567743699,0.001596993528016,0.001207853318967,0.0017253012954287,0.0013536188471816,0.0021450117158696,0.0016021621408294,0.0018313450559495,,0.0024030195943808,0.0026480980488346,0.0024182926641166,,0.0016659099742488,,0.0010987201125227,
32,Bacteria,Proteobacteria,Oligoflexia,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus,959,0.0019496045535026,0.0009910427326319,,0.0013864887291178,0.0008970844754547,0.0011031064097389,0.0009585101751813,0.0008941944283057,0.0018556775038227,0.0015808493262117,0.0015575948442903,,0.0016355787249841,,0.0013987236711353,0.0011084000630065,0.0021696979918604,0.0018836205021572,0.0015243902438217,0.0010288369575639,,0.0013812883032011,0.0016981544162109,,,,0.0027891955365513,0.0014244331466824,0.0010468581871575,0.0015105729744576,0.0020504161138584,0.0016352494851641,0.0023694763655917,0.0018176530464572,,0.0012479201341157,0.0024793388429752,0.0013865504946175,0.0020395214834341,0.0015864263868682,,,0.0015786095444304,,0.0028484230070048,0.0019517907680296,0.0018383709378527,0.0015937552997891,,0.0023422529347818,,0.0020905147267685,0.0016128627588708,0.0024987050935877,0.0019497592729408,0.0009405685393512,0.0025659624817429,0.0029744946222107,0.0006712551146329,0.001091911018592,,,0.0012320442802854,,0.0012161530046661,,0.0018672890963654,0.0014091122592766,0.0015816577591986,0.0017678795395109,0.0016699097251772,0.0013534284029923,0.0019849241557776,0.0016742476094616,,,0.0014711651627994,0.0011700736458118,,0.0012404768023132,,,
33,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga zambiensis,1402137,0.0021141524271475,0.0024348852351071,,0.002029568408572,0.002204927627582,0.0018765732255596,0.0028501835568331,0.002390170538921,0.0016906116698068,0.0019664921324457,0.0021402700547807,,0.0018853189617364,0.0037174460635,0.0017064814358706,0.0033429710631656,0.0026330291078508,0.0014509101465107,0.0027959202141708,0.0029197168220649,0.0032362915683457,0.0018894243035776,0.0016396227326265,0.0031773507922424,0.0031716847278578,0.0034482524556626,0.004057567269693,0.0025552351355102,0.0018255426824442,0.0021776588839129,0.0016127992923715,0.0015747977987261,0.0029655389880812,0.0016579041118955,0.0014903193257645,0.0031306894498499,,0.0022498192239304,0.0025389077860272,0.0034120055440805,0.0030748281506217,0.002156626710614,0.0012759453706273,0.0023022544653489,0.0029766541141802,0.002652399090059,0.0029471263784512,0.0014754618278508,,0.0017379143501525,0.0031154744776908,0.0028212538478698,0.0026221749575783,0.0022758210048866,0.0019644174052509,0.0022710786424805,0.0035895714919086,0.0022669728887509,0.0023408530301793,0.0020041837296612,0.00470238104061,0.0025602132272257,0.002114682133542,0.0024300663991815,0.0025317716680742,,0.0020747790009268,0.0026211451361934,0.0032835042524845,0.0012465227834803,0.0018790032692838,0.002845994243576,0.0034917168067819,0.002027641750194,0.0050090745321989,0.0030886071410791,0.0022600707932424,0.0028514211340438,,0.0021680970436996,,,
34,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Methylobacteriaceae,Microvirga,Microvirga ossetica,1882682,0.0065823185954673,0.0090729983882204,0.0114159376331358,0.0079472075039111,0.0080432422907648,0.005685082574395,0.0086730653980308,0.0076540101743106,0.0068452197519056,0.0066859208866096,0.0088537771107555,0.0080587756448909,0.006902764975921,0.0088981072046821,0.0086769842797179,0.0075229318623516,0.0082012946048961,0.0067221020268835,0.0082227959393695,0.010237728762111,0.0092286206954399,0.0086991945255033,0.0070870522092899,0.0087718584781065,0.0133216759773896,0.0110574206808751,0.0109542532292886,0.0093106116355475,0.0064769291471132,0.0084238705247876,0.0063004010224027,0.0043155551456078,0.0094767880170271,0.0046758544958976,0.0083816476346089,0.0078166369090151,0.0135175736248066,0.0070025288567783,0.0080400261437041,0.0099985926203532,0.0121256376623563,0.0068325446324601,0.006041309357399,0.0073652441985077,0.0143824123807916,0.0126333574039532,0.0080068084378221,0.0051561293815666,0.0106728595764229,0.0087169352088334,0.0097816815697937,0.009042198417584,0.0074472946361976,0.0077863426177937,0.007110147883891,0.0097597086807501,0.0127517044395068,0.0111383488748567,0.0071116772024094,0.0045125435363672,0.0136135077227841,0.0049739558558734,0.0083874896976229,0.0091669587020369,0.0086901601651837,0.0122579980613188,0.0099499982332957,0.0119783000364386,0.0100152936921424,0.0079667688431737,0.0068321845248248,0.0066538210014517,0.007658749057419,0.0071364903758982,0.0115467154408644,0.0095194146820506,0.0066770001628313,0.0071154039109671,0.0337591258034376,0.00827400627283,,0.0024973312206636,
